address,size,class,method_signature,source_file
00225d70,8,CB3SparkArray,Release(),B3SparkRendererPS2.cpp
00225d80,176,CB3SparkArray,Prepare(),B3SparkRendererPS2.cpp
00225e30,8,CB3SparkArray,Destruct(),B3SparkRendererPS2.cpp
00225e40,152,CB3SparkArray,Construct(ESparkArrayID),B3SparkRendererPS2.cpp
00225ee0,140,CB3SparkArray,CSparkBank::Prepare(),B3SparkRendererPS2.cpp
00225f70,1940,CB3SparkArray,"CSparkBank::Construct(const CB3SparkArrayParams*,bool)",B3SparkRendererPS2.cpp
00226710,8,CB3SparkRenderer,CSparkFrameData::CSparkFrameData(),B3SparkRendererPS2.cpp
00226720,168,CB3Bloom,RestoreRenderstates(unsigned long),B3BloomPS2.cpp
002267d0,592,CB3Bloom,"CopyToScreen(unsigned int,unsigned int,unsigned int,unsigned int,unsigned int,unsigned int,unsigned int,unsigned int)",B3BloomPS2.cpp
00226a20,556,CB3Bloom,"Blend(unsigned int,unsigned int,unsigned int,unsigned int,unsigned int,unsigned int,bool,bool)",B3BloomPS2.cpp
00226c50,840,CB3Bloom,"Blur(unsigned int,unsigned int,unsigned int,unsigned int)",B3BloomPS2.cpp
00226fa0,492,CB3Bloom,"SecondDownsample(unsigned int,unsigned int,unsigned int,unsigned int,unsigned int,unsigned int)",B3BloomPS2.cpp
00227190,1412,CB3Bloom,"FirstDownsample(unsigned int,unsigned int,unsigned int,unsigned int,unsigned int,unsigned int,unsigned int,unsigned i",B3BloomPS2.cpp
00227720,108,CB3Bloom,SetRenderstates(),B3BloomPS2.cpp
00227790,624,CB3Bloom,"Render(bool,bool)",B3BloomPS2.cpp
00227a00,8,CB3Bloom,Prepare(),B3BloomPS2.cpp
00227a10,24,CB3Bloom,Construct(),B3BloomPS2.cpp
00227a30,28,CB3TrafficLight,UseNewTimingsData(float),B3TrafficLight.cpp
00227a50,868,CB3TrafficLight,StopCars(),B3TrafficLight.cpp
00227dc0,584,CB3TrafficLight,Update(float),B3TrafficLight.cpp
00228010,72,CB3TrafficLight,Prepare(CB3TrafficLightPositionStruct*),B3TrafficLight.cpp
00228060,48,CB3TrafficValve,ResetCrashmodeData(),B3TrafficValve.cpp
00228090,364,CB3TrafficValve,RolloutCrashTraffic(int),B3TrafficValve.cpp
00228200,80,CB3TrafficValve,RolloutCrashTraffic(),B3TrafficValve.cpp
00228250,644,CB3TrafficValve,ApplyNewFormation(int),B3TrafficValve.cpp
002284e0,152,CB3TrafficValve,"GetFormationAfterLaneChange(bool,unsigned char,int,unsigned char*)",B3TrafficValve.cpp
00228580,32,CB3TrafficValve,"GetSpeedAfterLaneChange(bool,int,int)",B3TrafficValve.cpp
002285a0,708,CB3TrafficValve,"GetLaneChanges(bool*,ETrafficVehicleCategories,int,float*)",B3TrafficValve.cpp
00228870,2632,CB3TrafficValve,"FillLaneSection(int,int,int,int,CB3StartFinishLine*,int,bool)",B3TrafficValve.cpp
002292c0,284,CB3TrafficValve,"GenerateInitialTraffic(CB3StartFinishLine*,int)",B3TrafficValve.cpp
002293e0,464,CB3TrafficValve,GetRandomVehicleID(ETrafficVehicleCategories),B3TrafficValve.cpp
002295b0,108,CB3TrafficValve,Release(),B3TrafficValve.cpp
00229620,1880,CB3TrafficValve,"UpdateGeneration(int,int,unsigned short,float)",B3TrafficValve.cpp
00229d80,964,CB3TrafficValve,"Update(int,unsigned short,float,bool,bool)",B3TrafficValve.cpp
0022a150,532,CB3TrafficValve,"PrepareGenerationTimes(float,bool)",B3TrafficValve.cpp
0022a370,280,CB3TrafficValve,Prepare(CB3TrafficValvePositionStruct*),B3TrafficValve.cpp
0022a490,104,CB3TrafficValve,Construct(),B3TrafficValve.cpp
0022a500,104,CB3NetworkCarPhysics,SetUpCollisionBools(),B3NetworkCarPhysics.cpp
0022a570,92,CB3NetworkCarPhysics,HideUnderRoad(),B3NetworkCarPhysics.cpp
0022a5d0,440,CB3NetworkCarPhysics,GetDrivingControls(),B3NetworkCarPhysics.cpp
0022a790,8,CB3NetworkCarPhysics,Destruct(),B3NetworkCarPhysics.cpp
0022a7a0,8,CB3NetworkCarPhysics,Release(),B3NetworkCarPhysics.cpp
0022a7b0,6016,CB3NetworkCarPhysics,Update(float),B3NetworkCarPhysics.cpp
0022bf30,264,CB3NetworkCarPhysics,WeWantToDoPhysics(),B3NetworkCarPhysics.cpp
0022c040,60,CB3NetworkCarPhysics,Prepare(CB3RaceCar*),B3NetworkCarPhysics.cpp
0022c080,44,CB3NetworkCarPhysics,Construct(),B3NetworkCarPhysics.cpp
0022c0b0,344,CB3TriggerStruct,Fixup(unsigned int),B3TriggerStruct.cpp
0022c210,52,CB3TrafficLightPositionStruct,Fixup(unsigned int),B3TrafficLightStruct.cpp
0022c250,40,CB3FormationBehaviourStruct,Fixup(unsigned int),B3TrafficValveStruct.cpp
0022c280,28,CB3TrafficValvePositionStruct,Fixup(unsigned int),B3TrafficValveStruct.cpp
0022c2a0,132,CB3TrafficLanesStruct,Fixup(unsigned int),B3TrafficLaneStruct.cpp
0022c330,444,CB3TrafficDataStruct,Fixup(unsigned int),B3TrafficDataStruct.cpp
0022c4f0,16,CB3TrackMaterial,Prepare(),B3TrackMaterialPS2.cpp
0022c500,80,CB3TrackMaterial,FixUp(),B3TrackMaterialPS2.cpp
0022c550,124,CB3TrackRenderer,EndInstanceRender(),B3TrackRendererRuntimePS2.cpp
0022c5d0,888,CB3TrackRenderer,FlushInstances(),B3TrackRendererRuntimePS2.cpp
0022c950,280,CB3TrackRenderer,"RenderInstances(signed char,const CB3InstanceData*)",B3TrackRendererRuntimePS2.cpp
0022ca70,204,CB3TrackRenderer,PushCameraForInstanceRendering(EB3RenderableCamera),B3TrackRendererRuntimePS2.cpp
0022cb40,1632,CB3TrackRenderer,"BeginInstanceRender(const CB3InstanceMesh*,const CGtAxisAlignedBox*,const CB3TrackMaterial&,float,float,EB3In",B3TrackRendererRuntimePS2.cpp
0022d1a0,564,CB3TrackRenderer,"RenderMesh(const CB3TrackMesh&,EB3TrackClipMode,bool)",B3TrackRendererRuntimePS2.cpp
0022d3e0,240,CB3TrackRendererSPRCache,Flush(),B3TrackRendererRuntimePS2.cpp
0022d4d0,64,CB3TrackRenderer,EndMaterial(),B3TrackRendererRuntimePS2.cpp
0022d510,1216,CB3TrackRenderer,ReallySetMaterial(),B3TrackRendererRuntimePS2.cpp
0022d9d0,112,CB3TrackRenderer,SetMaterial(const CB3TrackMaterial&),B3TrackRendererRuntimePS2.cpp
0022da40,300,CB3TrackRenderer,RestoreRenderStatesAfterRenderingTrack(),B3TrackRendererRuntimePS2.cpp
0022db70,288,CB3TrackRenderer,PrepareRenderStatesForRenderingTrack(),B3TrackRendererRuntimePS2.cpp
0022dc90,448,CB3TrackRenderer,ReallySetupCameraData(),B3TrackRendererRuntimePS2.cpp
0022de50,52,CB3TrackRenderer,Destruct(),B3TrackRendererRuntimePS2.cpp
0022de90,56,CB3TrackRenderer,Construct(),B3TrackRendererRuntimePS2.cpp
0022ded0,12,CB3NetworkRaceReadyMessage,Prepare(),B3NetworkRaceReadyMessage.cpp
0022dee0,8,CB3NetworkRaceReadyMessage,Construct(),B3NetworkRaceReadyMessage.cpp
0022def0,292,CB3TrafficSplitter,"GetLaneChanges(bool*,unsigned char*,ETrafficVehicleCategories,CB3TrafficParam*)",B3TrafficSplitter.cpp
0022e020,12,CB3TrafficSplitter,Prepare(CB3TrafficSplitterPositionStruct*),B3TrafficSplitter.cpp
0022e030,84,CB3NetworkManager,"ABecomesHostBeforeB(int,int)",B3NetworkManager.cpp
0022e090,292,CB3NetworkManager,HostMigrationEnterGame(),B3NetworkManager.cpp
0022e1c0,124,CB3NetworkManager,"_QSortCallback(const void*,const void*)",B3NetworkManager.cpp
0022e240,68,CB3NetworkManager,ShouldWeEncryptMessageContents(int),B3NetworkManager.cpp
0022e290,196,CB3NetworkManager,GetBuddyErrorString(EGtBuddyErrorCodes),B3NetworkManager.cpp
0022e360,548,CB3NetworkManager,GetDirtySockErrorString(int),B3NetworkManager.cpp
0022e590,532,CB3NetworkManager,GetErrorString(int),B3NetworkManager.cpp
0022e7b0,108,CB3NetworkManager,GetAdapterErrorString(int),B3NetworkManager.cpp
0022e820,228,CB3NetworkManager,ResetDNASStatus(),B3NetworkManager.cpp
0022e910,996,CB3NetworkManager,UpdateDNASStatus(),B3NetworkManager.cpp
0022ed00,232,CB3NetworkManager,TimeIsSynchronised(),B3NetworkManager.cpp
0022edf0,624,CB3NetworkManager,"ConnectionDropped(int,void*)",B3NetworkManager.cpp
0022f060,96,CB3NetworkManager,RegisterPlayerCarCrash(),B3NetworkManager.cpp
0022f0c0,84,CB3NetworkManager,GetEmptyPlayerRecord(),B3NetworkManager.cpp
0022f120,100,CB3NetworkManager,GetPlayerRecordByID(int),B3NetworkManager.cpp
0022f190,76,CB3NetworkManager,SetPlayerRecordsNotAdded(),B3NetworkManager.cpp
0022f1e0,276,CB3NetworkManager,OnGameStart(),B3NetworkManager.cpp
0022f300,492,CB3NetworkManager,PrepareForGameStart(),B3NetworkManager.cpp
0022f4f0,80,CB3NetworkManager,"GameModeStatusMessageDeliveredCallback(bool,CGtNetworkMessage*,void*)",B3NetworkManager.cpp
0022f540,104,CB3NetworkManager,"GameModeStatusMessageArrivedCallback(CGtNetworkMessage*,int,void*)",B3NetworkManager.cpp
0022f5b0,64,CB3NetworkManager,"NATDataMessageArrivedCallback(CGtNetworkMessage*,int,void*)",B3NetworkManager.cpp
0022f5f0,196,CB3NetworkManager,"ReplayBodyMessageDeliveredCallback(bool,CGtNetworkMessage*,void*)",B3NetworkManager.cpp
0022f6c0,44,CB3NetworkManager,"ReplayHeaderMessageDeliveredCallback(bool,CGtNetworkMessage*,void*)",B3NetworkManager.cpp
0022f6f0,128,CB3NetworkManager,"ReplayBodyMessageArrivedCallback(CGtNetworkMessage*,int,void*)",B3NetworkManager.cpp
0022f770,92,CB3NetworkManager,"ReplayHeaderMessageArrivedCallback(CGtNetworkMessage*,int,void*)",B3NetworkManager.cpp
0022f7d0,480,CB3NetworkManager,"StartCountdownMessageArrivedCallback(CGtNetworkMessage*,int,void*)",B3NetworkManager.cpp
0022f9b0,368,CB3NetworkManager,"RaceFinishedMessageArrivedCallback(CGtNetworkMessage*,int,void*)",B3NetworkManager.cpp
0022fb20,96,CB3NetworkManager,"RaceReadyMessageArrivedCallback(CGtNetworkMessage*,int,void*)",B3NetworkManager.cpp
0022fb80,128,CB3NetworkManager,RestNATStatusData(),B3NetworkManager.cpp
0022fc00,116,CB3NetworkManager,AllNATDataIsFinalised(),B3NetworkManager.cpp
0022fc80,224,CB3NetworkManager,FinaliseNATData(),B3NetworkManager.cpp
0022fd60,484,CB3NetworkManager,ProcessNATData(),B3NetworkManager.cpp
0022ff50,116,CB3NetworkManager,"PlayerBootedCallback(ELobbyKickReason,void*)",B3NetworkManager.cpp
0022ffd0,340,CB3NetworkManager,"PlayerListChangedCallback(int,void*)",B3NetworkManager.cpp
00230130,340,CB3NetworkManager,RebuildPlayerList(),B3NetworkManager.cpp
00230290,116,CB3NetworkManager,GetHostPlayer(),B3NetworkManager.cpp
00230310,172,CB3NetworkManager,AmIHost(),B3NetworkManager.cpp
002303c0,1012,CB3NetworkManager,"ForEachNetworkOpponent(char*,int,bool,int,int,int,char*,bool,void*)",B3NetworkManager.cpp
002307c0,136,CB3NetworkManager,BootNetGui(),B3NetworkManager.cpp
00230850,280,CB3NetworkManager,ResetNumFramesDropped(),B3NetworkManager.cpp
00230970,2292,CB3NetworkManager,UpdateHostKeepAlive(),B3NetworkManager.cpp
00231270,308,CB3NetworkManager,SyncTime(bool),B3NetworkManager.cpp
002313b0,448,CB3NetworkManager,PostPlayerRegPrepare(),B3NetworkManager.cpp
00231570,104,CB3NetworkManager,Destruct(),B3NetworkManager.cpp
002315e0,400,CB3NetworkManager,Release(),B3NetworkManager.cpp
00231770,144,CB3NetworkManager,PostUpdate(),B3NetworkManager.cpp
00231800,24,CB3NetworkManager,GetLobbyStatus(),B3NetworkManager.cpp
00231820,1352,CB3NetworkManager,Update(),B3NetworkManager.cpp
00231d70,548,CB3NetworkManager,Prepare(bool),B3NetworkManager.cpp
00231fa0,484,CB3NetworkManager,Construct(),B3NetworkManager.cpp
002321a0,132,CB3AILanesDataStruct,Fixup(),B3AILaneStruct.cpp
00232230,80,CGtArrayBase,FixUp(),GtArray.cpp
00232280,8,CB3Strings,GetString(int),B3Strings.cpp
00232290,8,CB3Strings,Destruct(),B3Strings.cpp
002322a0,36,CB3Strings,"Prepare(void*,const char*,int)",B3Strings.cpp
002322d0,8,CB3Strings,Construct(),B3Strings.cpp
00232300,4016,CB3AIAttribs,Register(),B3AIAttribs.cpp
002332b0,332,CB3SpatialTrigger,TestLine(const CGtLine&),B3SpatialTrigger.cpp
00233400,8,CB3SpatialTrigger,Destruct(),B3SpatialTrigger.cpp
00233410,8,CB3SpatialTrigger,Release(),B3SpatialTrigger.cpp
00233420,12,CB3SpatialTrigger,Prepare(CB3PlanarTriggerStruct*),B3SpatialTrigger.cpp
00233430,8,CB3SpatialTrigger,Construct(),B3SpatialTrigger.cpp
00233440,196,CB3NetworkPlayerFinishedRaceMessage,Retrieve(CB3ResultsData*),B3NetworkPlayerFinishedRaceMessage.cpp
00233510,180,CB3NetworkPlayerFinishedRaceMessage,Prepare(const CB3ResultsData*),B3NetworkPlayerFinishedRaceMessage.cpp
002335d0,8,CB3NetworkPlayerFinishedRaceMessage,Construct(),B3NetworkPlayerFinishedRaceMessage.cpp
002335e0,920,GtIntersection,"IntersectSphere(GtMathPs2::CGtSphere,const CGtPolygonSoup16&,bool (*)(const CGtPolygonIntersectionResult&, void",GtIntersectionPS2.cpp
00233980,2016,GtIntersection,"IntersectLine(const CGtLine&,const CGtPolygonSoup16&,bool (*)(const CGtPolygonIntersectionResult&, void*),void*",GtIntersectionPS2.cpp
00234160,3828,GtIntersection,"IntersectLineNearest(const CGtLine&,const CGtPolygonSoup16&,CGtPolygonIntersectionResult*)",GtIntersectionPS2.cpp
00235060,208,GtIntersection,"IntersectFrustum(const CGtFrustum&,const CGtExtrudedBox&)",GtIntersectionPS2.cpp
00235130,208,GtIntersection,"IntersectFrustum(const CGtFrustum&,const CGtOrthogonalBox&)",GtIntersectionPS2.cpp
00235200,300,GtIntersection,"IntersectLineTriangle(const CGtLine&,GtMathPs2::CGtV3d,GtMathPs2::CGtV3d,GtMathPs2::CGtV3d,float*,float*,float*",GtIntersectionPS2.cpp
00235330,268,GtIntersection,"IntersectSphere(GtMathPs2::CGtSphere,const CGtAxisAlignedBox&)",GtIntersectionPS2.cpp
00235440,828,GtIntersection,"IntersectSphere(GtMathPs2::CGtSphere,const CGtPolygonSoup&,bool (*)(const CGtPolygonIntersectionResult&, void*)",GtIntersectionPS2.cpp
00235780,220,GtIntersection,"IntersectLine(const CGtLine&,GtMathPs2::CGtV3d,const CGtAxisAlignedBox&)",GtIntersectionPS2.cpp
00235860,948,GtIntersection,"IntersectLine(const CGtLine&,const CGtPolygonSoup&,bool (*)(const CGtPolygonIntersectionResult&, void*),void*)",GtIntersectionPS2.cpp
00235c20,1840,GtIntersection,"IntersectLineNearest(const CGtLine&,const CGtPolygonSoup&,CGtPolygonIntersectionResult*)",GtIntersectionPS2.cpp
00236350,384,GtIntersection,"IntersectSphereTriangle(GtMathPs2::CGtSphere,GtMathPs2::CGtV3d,GtMathPs2::CGtV3d,GtMathPs2::CGtV3d,GtMathPs2::C",GtIntersectionPS2.cpp
002364d0,8,CB3AIDebug,RenderWorld(),B3AIDebug.cpp
002364e0,8,CB3AIDebug,Destruct(),B3AIDebug.cpp
002364f0,8,CB3AIDebug,Update(),B3AIDebug.cpp
00236500,8,CB3AIDebug,Prepare(),B3AIDebug.cpp
00236510,8,CB3AIDebug,Construct(),B3AIDebug.cpp
00236520,944,CB3World,RenderFrontEnd(int),B3WorldPS2.cpp
002368d0,1304,CB3World,Render(int),B3WorldPS2.cpp
00236df0,112,CB3World,RenderTwoPlayer(),B3WorldPS2.cpp
00236e60,100,CB3World,RenderOnePlayer(),B3WorldPS2.cpp
00236ed0,8,CB3SoundManager,CloseRenderWare(),B3SoundManagerPS2.cpp
00236ee0,120,CB3SoundManager,OpenRenderWare(),B3SoundManagerPS2.cpp
00236f60,196,CB3SoundTrafficManager,IsBoostPassPlaying(),B3SoundTrafficManager.cpp
00237030,268,CB3SoundTrafficManager,GetNextHornVariant(bool),B3SoundTrafficManager.cpp
00237140,12,CB3SoundTrafficManager,CanStartHorning(),B3SoundTrafficManager.cpp
00237150,224,CB3SoundTrafficManager,CrashingTraffic(CB3VehiclePhysics*),B3SoundTrafficManager.cpp
00237230,124,CB3SoundTrafficManager,Release(),B3SoundTrafficManager.cpp
002372b0,1328,CB3SoundTrafficManager,Update(bool),B3SoundTrafficManager.cpp
002377e0,136,CB3SoundTrafficManager,Prepare(),B3SoundTrafficManager.cpp
00237870,3004,CB3SoundTrafficManager,Construct(),B3SoundTrafficManager.cpp
00238430,108,CB3SoundTrafficPass,Stop(),B3SoundTrafficPass.cpp
002384a0,108,CB3SoundTrafficPass,Release(),B3SoundTrafficPass.cpp
00238510,1836,CB3SoundTrafficPass,"Update(float,GtMathPs2::CGtV3d*,GtMathPs2::CGtV3d*,GtMathPs2::CGtV3d*,GtMathPs2::CGtV3d*,float)",B3SoundTrafficPass.cpp
00238c40,168,CB3SoundTrafficPass,"Prepare(ETrafficVehicleCategories,int)",B3SoundTrafficPass.cpp
00238cf0,8,CB3SoundTrafficPass,Construct(),B3SoundTrafficPass.cpp
00238d00,8,CB3SoundTrafficVehicle,GetPlayerIndex() const,B3SoundTrafficVehicle.cpp
00238d10,12,CB3SoundTrafficVehicle,IsHorning(),B3SoundTrafficVehicle.cpp
00238d20,396,CB3SoundTrafficVehicle,"UpdateDoppler(float*,float*,float)",B3SoundTrafficVehicle.cpp
00238eb0,300,CB3SoundTrafficVehicle,"StartSpecialVehicle(float,float,float,float,CGtSoundVirtualVoice**,const CGtSoundWave*)",B3SoundTrafficVehicle.cpp
00238fe0,500,CB3SoundTrafficVehicle,"UpdateHorn(float,float,bool)",B3SoundTrafficVehicle.cpp
002391e0,336,CB3SoundTrafficVehicle,StartHorn(),B3SoundTrafficVehicle.cpp
00239330,168,CB3SoundTrafficVehicle,Deactivate(),B3SoundTrafficVehicle.cpp
002393e0,1580,CB3SoundTrafficVehicle,"Activate(int,CB3TrafficVehicle*,signed char)",B3SoundTrafficVehicle.cpp
00239a10,8,CB3SoundTrafficVehicle,GetID(),B3SoundTrafficVehicle.cpp
00239a20,132,CB3SoundTrafficVehicle,Release(),B3SoundTrafficVehicle.cpp
00239ab0,3692,CB3SoundTrafficVehicle,"Update(bool,float)",B3SoundTrafficVehicle.cpp
0023a920,160,CB3SoundTrafficVehicle,Prepare(),B3SoundTrafficVehicle.cpp
0023a9c0,760,CB3SoundTrafficVehicle,Construct(),B3SoundTrafficVehicle.cpp
0023acc0,272,CB3SoundCrashManager,PlayCarAlarm(CB3VehiclePhysics*),B3SoundCrashManager.cpp
0023add0,528,CB3SoundCrashManager,UpdateFire(),B3SoundCrashManager.cpp
0023afe0,584,CB3SoundCrashManager,UpdateSteam(),B3SoundCrashManager.cpp
0023b230,624,CB3SoundCrashManager,UpdateDeadMansHorn(),B3SoundCrashManager.cpp
0023b4a0,1672,CB3SoundCrashManager,DoExplosion(GtMathPs2::CGtV3d),B3SoundCrashManager.cpp
0023bb30,664,CB3SoundCrashManager,"AirRam(GtMathPs2::CGtV3d,float,bool)",B3SoundCrashManager.cpp
0023bdd0,8,CB3SoundCrashManager,SetPlayerCarSpeed(float),B3SoundCrashManager.cpp
0023bde0,152,CB3SoundCrashManager,PlayerCarHasBeenOnRamp(),B3SoundCrashManager.cpp
0023be80,1416,CB3SoundCrashManager,UpdateCrashStream(bool),B3SoundCrashManager.cpp
0023c410,12,CB3SoundCrashManager,FadeOutCrashStream(),B3SoundCrashManager.cpp
0023c420,340,CB3SoundCrashManager,UpdateKerbBounces(),B3SoundCrashManager.cpp
0023c580,680,CB3SoundCrashManager,UpdateParticulateGlass(),B3SoundCrashManager.cpp
0023c830,564,CB3SoundCrashManager,"WheelImpact(bool,GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
0023ca70,1920,CB3SoundCrashManager,"SmallBodyProp(bool,GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
0023d1f0,1920,CB3SoundCrashManager,"LargeBodyProp(bool,GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
0023d970,1872,CB3SoundCrashManager,"DetachSmallBodyPart(GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
0023e0c0,1872,CB3SoundCrashManager,"DetachLargeBodyPart(GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
0023e810,284,CB3SoundCrashManager,"DetachBodyPart(GtMathPs2::CGtV3d,float,EVehicleFlyingBit)",B3SoundCrashManager.cpp
0023e930,5216,CB3SoundCrashManager,"CarCrash(GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
0023fd90,1968,CB3SoundCrashManager,"CarNudge(GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
00240540,1984,CB3SoundCrashManager,"WorldCrash(GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
00240d30,1996,CB3SoundCrashManager,"WorldNudge(GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
00241500,1872,CB3SoundCrashManager,"DeformSmallBodyPart(GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
00241c50,1872,CB3SoundCrashManager,"DeformLargeBodyPart(GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
002423a0,116,CB3SoundCrashManager,"DeformRoof(GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
00242420,104,CB3SoundCrashManager,"DeformBonnet(GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
00242490,48,CB3SoundCrashManager,"DeformFrontBumper(GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
002424c0,48,CB3SoundCrashManager,"DeformRearBumper(GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
002424f0,64,CB3SoundCrashManager,"DeformSpoiler(GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
00242530,104,CB3SoundCrashManager,"DeformBoot(GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
002425a0,104,CB3SoundCrashManager,"DeformDoor(GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
00242610,488,CB3SoundCrashManager,DealWithObjectObjectCollision(const CB3CollidingPair*),B3SoundCrashManager.cpp
00242800,452,CB3SoundCrashManager,"CarToCar(GtMathPs2::CGtV3d*,float,const CB3CollidingPair*)",B3SoundCrashManager.cpp
002429d0,320,CB3SoundCrashManager,"BodyPartImpact(bool,EVehicleFlyingBit,GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
00242b10,700,CB3SoundCrashManager,"PropImpact(bool,EB3PropType,GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
00242dd0,2916,CB3SoundCrashManager,"PayLoadImpact(bool,CB3BodyPartPhysics*,float)",B3SoundCrashManager.cpp
00243940,1780,CB3SoundCrashManager,"SmashWindscreen(GtMathPs2::CGtV3d,float,bool)",B3SoundCrashManager.cpp
00244040,1792,CB3SoundCrashManager,"SmashWindow(GtMathPs2::CGtV3d,float,bool)",B3SoundCrashManager.cpp
00244740,1784,CB3SoundCrashManager,"SmashHeadLights(GtMathPs2::CGtV3d,float)",B3SoundCrashManager.cpp
00244e40,160,CB3SoundCrashManager,GenericGlassSmash(CB3VehiclePhysics*),B3SoundCrashManager.cpp
00244ee0,2100,CB3SoundCrashManager,"TrafficWorldImpact(ESoundWorldCrashSurfaceType,CB3VehiclePhysics*)",B3SoundCrashManager.cpp
00245720,4272,CB3SoundCrashManager,"RaceCarWorldImpact(ESoundWorldCrashSurfaceType,CB3RaceCarPhysics*,float)",B3SoundCrashManager.cpp
002467d0,192,CB3SoundCrashManager,Release(),B3SoundCrashManager.cpp
00246890,128,CB3SoundCrashManager,ReleaseStreams(),B3SoundCrashManager.cpp
00246910,984,CB3SoundCrashManager,Update(),B3SoundCrashManager.cpp
00246cf0,520,CB3SoundCrashManager,ChoosePayloadTrackID(),B3SoundCrashManager.cpp
00246f00,2888,CB3SoundCrashManager,Prepare(),B3SoundCrashManager.cpp
00247a50,320,CB3SoundCrashManager,Construct(),B3SoundCrashManager.cpp
00247b90,2628,CB3SoundCrashManager,RegisterVariables(),B3SoundCrashManager.cpp
002485e0,64,CB3SoundScrape,"SetInfo(ESoundWorldCrashSurfaceType,float,float,GtMathPs2::CGtV3d*)",B3SoundScrape.cpp
00248620,88,CB3SoundScrape,Release(),B3SoundScrape.cpp
00248680,580,CB3SoundScrape,UpdateScrape(int),B3SoundScrape.cpp
002488d0,276,CB3SoundScrape,"StartScrape(int,const CGtSoundWave*)",B3SoundScrape.cpp
002489f0,288,CB3SoundScrape,Update(bool),B3SoundScrape.cpp
00248b10,192,CB3SoundScrape,Prepare(),B3SoundScrape.cpp
00248bd0,12,CB3SoundScrape,Construct(),B3SoundScrape.cpp
00248be0,52,CB3HUDSoundManager,CrashModeCrashBreak(),B3SoundHUDManager.cpp
00248c20,48,CB3HUDSoundManager,CrashModePoisonIvy(),B3SoundHUDManager.cpp
00248c50,48,CB3HUDSoundManager,CrashModeBonusDollar(),B3SoundHUDManager.cpp
00248c80,48,CB3HUDSoundManager,CrashModeMultiplier(),B3SoundHUDManager.cpp
00248cb0,40,CB3HUDSoundManager,"OnRaceCarCollision(ERaceCarCollisionType,CB3RaceCarPhysics*,CB3RaceCarPhysics*,float)",B3SoundHUDManager.cpp
